,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE,BATHROOM,BEDROOM
7915,5404386,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Flat 1, 18 Richmond Hill, Rathmines, Dublin 6",5469,DNG Gillespie Lowe,Lettings Department,BRANDED_AGENT,,1 bed,B1,Rent,1671,"€1,671 per month",53.326898,-6.262457,2023-09-06 13:38:39.868000,,
7916,5401616,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Bloomfield Avenue, Portobello, Dublin 8",10051,RELIANCE PROPERTY CONSULTANTS,Sunny M Fahim MIPAV MMCEPI,BRANDED_AGENT,,1 bed,D2,Rent,1400,"€1,400 per month",53.3313672213327,-6.271728147007053,2023-09-06 09:49:47.867000,,
7917,5396478,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"200 Clonliffe Road, Drumcondra, Dublin 3",1836,Arkcon Lettings,Arkcon Lettings,UNBRANDED_AGENT,,1 bed,SI_666,Rent,1495,"€1,495 per month",53.363384,-6.254186,2023-09-06 08:28:17.966000,,
7918,5378608,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Moyne Road, Ranelagh",10187,Martin Property Consultants,Lettings Office,UNBRANDED_AGENT,,1 bed,SI_666,Rent,1100,"€1,100 per month",53.319527,-6.255509,2023-09-07 14:43:46.089000,,
7919,5391145,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Ormond Road South, Rathmines",10187,Martin Property Consultants,Lettings Office,UNBRANDED_AGENT,,1 bed,SI_666,Rent,1250,"€1,250 per month",53.318649,-6.256866,2023-09-07 14:42:59.750000,,
7920,5404240,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"94 Ranelagh Road, Ranelagh, Dublin 6",12086,Home Club Ltd,Home Club Lettings,UNBRANDED_AGENT,,1 bed,SI_666,Rent,1300,"€1,300 per month",53.330178,-6.259262,2023-09-06 07:44:57.791000,,
7921,5366795,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Harrington street, Portobello, Dublin 8",1859426,,joseph,PRIVATE_USER,,1 bed,SI_666,Rent,1371,€320 per week,53.332410082047,-6.2678763377762,2023-09-06 16:07:04.753000,,
7922,5366286,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"18 Whitworth Road, Drumcondra, Dublin 9",8752,New Ireland Lettings,Michael Carr,UNBRANDED_AGENT,,1 bed,E1,Rent,800,€800 per month,53.362373,-6.261363,2023-09-05 17:40:25.836000,,
7923,5390267,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Flat 9, 75 Dorset Street Upper, Dublin 1",12086,Home Club Ltd,Home Club Lettings,UNBRANDED_AGENT,,1 bed,E2,Rent,1600,"€1,600 per month",53.357255,-6.264355,2023-09-05 10:58:05.862000,,
7924,5402708,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Grove Park, Rathmines, Dublin 6",380984,,Eileen Kenny,PRIVATE_USER,,1 bed,SI_666,Rent,1240,"€1,240 per month",53.3291704,-6.2674659,2023-09-07 08:53:35.912000,,
7925,5402667,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Anglesea road, Ballsbridge, Dublin 4, Donnybrook, Dublin 4",250394,,Avril,PRIVATE_USER,,1 bed,SI_666,Rent,2200,"€2,200 per month",53.325318,-6.231415,2023-09-05 09:07:01.741000,,
7926,5396011,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"15 Sherrard Street Lower, Dublin 1, Drumcondra, Dublin 3",5587395,,Private User,PRIVATE_USER,,1 bed,SI_666,Rent,1350,"€1,350 per month",53.360092,-6.257933,2023-09-05 09:06:20.585000,,
7927,5389894,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Upper Buckingham Street, Dublin 1, Dublin 1",718282,,Roger Morgan,PRIVATE_USER,,1 bed,SI_666,Rent,1500,€350 per week,53.355781607622,-6.2505579790813,2023-09-03 19:54:11.011000,,
7928,4532579,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Victoria Street, Dublin 8",9406,City Break Apartments,John,BRANDED_AGENT,,1 bed,C3,Rent,2357,€550 per week,53.33161205906174,-6.270107807700299,2023-09-01 11:20:06.960000,,
7929,4531151,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"Hatch Street, Dublin 2",9406,City Break Apartments,John,BRANDED_AGENT,,1 bed,B3,Rent,2978,€695 per week,53.334196965602445,-6.255942649598325,2023-09-01 11:20:06.962000,,
7930,5344885,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"50 Brighton Road, Dublin 6, Terenure, Dublin 6",5615360,,Kenneth,PRIVATE_USER,,1 bed,SI_666,Rent,1700,"€1,700 per month",53.312769,-6.278716,2023-09-01 10:39:39.022000,,
7931,4643847,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.RESIDENTIAL_RENT,PropertyType.STUDIO_APARTMENT,"255 South Circular Road, Dublin 8",11020,Buckley Real Estate,Lettings Department,BRANDED_AGENT,,1 bed,SI_666,Rent,1235,"€1,235 per month",53.332037,-6.286819,2023-03-01 11:38:18.114000,,
7932,5301236,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"109 The Capel Building, Mary's Abbey, Dublin 7",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,D1,Commercial,300000,"€300,000",53.346926,-6.26922975,2023-09-07 14:39:52.862000,,
7933,4083766,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 101 & 103, The Capel Building, Mary's Abbey, Dublin 7",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,SI_666,Commercial,310000,"€310,000",53.346889974681574,-6.269193988630576,2023-09-07 14:39:53.220000,,
7934,3779619,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Prime Mixed-Use Georgian Property - Rathmines Road Lower, Rathmines, Dublin 6",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,SI_666,Commercial,950000,"€950,000",53.3247924,-6.2648719,2023-09-07 14:39:52.863000,,
7935,5331948,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"146/147 The Capel Building, Mary's Abbey, Dublin 7, Dublin 7",396,Capel Abbey Property,Letting Department,BRANDED_AGENT,,,D1,Commercial,843000,"€843,000",53.34660009419616,-6.269401462475315,2023-09-07 08:12:40.026000,,
7936,5188841,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Clyde House and Clyde Lodge, 15 and 15a Clyde Road, Dublin 4",5079,HWBC,Paul Scannell,BRANDED_AGENT,,,SI_666,Commercial,4750000,"€4,750,000",53.328877731660015,-6.237355011076858,2023-08-30 08:57:20.963000,,
7937,4084103,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"170 Rathmines Road Lower, Rathmines, Dublin 6",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,SI_666,Commercial,950000,"€950,000",53.32479529616893,-6.2649430187087205,2023-09-07 14:39:52.863000,,
7938,4084987,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"43 Rathmines Road Upper, Rathmines, Dublin 6",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,E1,Commercial,1850000,"€1,850,000",53.320556528,-6.265528459,2023-09-07 14:39:53.373000,,
7939,5328902,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 9 Argus House, Greenmount Office Park, Dublin 6",7425,Keane Thompson Property Consultants,Keane Thompson Property Consultant Commercial,BRANDED_AGENT,,,G,Commercial,175000,"€175,000 or €10,000 per year",53.327470251288446,-6.278039327802446,2023-09-07 14:02:38.778000,,
7940,5344299,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 1B Malthouse Square, Smithfield, Dublin 7",8836,DNG,Ros Tierney,BRANDED_AGENT,,,D2,Commercial,550000,"€550,000",53.3487481,-6.2768262,2023-09-07 11:43:34.687000,,
7941,4508622,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"83 Merrion Square, D02 R299, Dublin 2",5331,Knight Frank,Tom Fahy,BRANDED_AGENT,,,,Commercial,Price on Application,Price on Application,53.3393732,-6.2514253,2023-09-07 11:02:38.932000,,
7942,3533693,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Ground Floor Suite, Arran Square, Arran Quay, Dublin 7",5352,Mason Owen & Lyons,Daragh Sheehan,BRANDED_AGENT,,,E1,Commercial,15750,"Price on Application or €15,750 per year",53.34661335012916,-6.276948562372155,2023-09-07 10:33:40.975000,,
7943,4743072,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"14/15 Fitzwilliam Quay, Ringsend, Dublin 4",3132,Finnegan Menton,Nicholas Corson FSCSI FRICS,BRANDED_AGENT,,,C3,Commercial,3950000,"€3,950,000",53.3404973,-6.2277386,2023-09-07 09:08:13.585000,,
7944,4575717,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Block 7 Richview Office Park, Clonskeagh, Dublin 14, Dublin 14",3091,Colliers,Nigel Kingston,BRANDED_AGENT,,,C2,Commercial,3500000,"€3,500,000",53.3122426,-6.237476,2023-09-07 08:46:00.036000,,
7945,4743745,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"40 Lower Leeson Street, Dublin 2",3091,Colliers,Stephen Conway,BRANDED_AGENT,,,SI_666,Commercial,2250000,"€2,250,000",53.33324812,-6.25436715,2023-09-07 08:46:00.037000,,
7946,4258482,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"32 Mount Street Upper, Dublin 2",3091,Colliers,Ciaran O Connor,BRANDED_AGENT,,,SI_666,Commercial,Price on Application,Price on Application,53.33717635832119,-6.244252471783824,2023-09-07 08:45:59.686000,,
7947,4096938,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"The Mews, 9 Castlewood Place, Rathmines, Dublin 6, Rathmines, Dublin 6",9243,Stokes Property Consultants Ltd,Nick Boyle,UNBRANDED_AGENT,,,D1,Commercial,375000,"€375,000",53.3220039,-6.2646301,2023-09-07 08:43:02.041000,,
7948,4547858,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"2 Hardwicke Street, Rotunda, Dublin 1, Dublin 1",9243,Stokes Property Consultants Ltd,Nick Boyle,UNBRANDED_AGENT,,,SI_666,Commercial,750000,"€750,000",53.3554565,-6.264169,2023-09-07 08:43:01.796000,,
7949,4626132,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"No. 21 Stoneybatter, Dublin 7",800,BNP Paribas Real Estate,John Cannon,BRANDED_AGENT,,,G,Commercial,600000,"€600,000",53.350681652008745,-6.282037691897074,2023-09-07 08:41:46.983000,,
7950,4718328,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"25 Eden Quay, Dublin 1",800,BNP Paribas Real Estate,Keith O'Neill,BRANDED_AGENT,,,SI_666,Commercial,850000,"€850,000",53.348272046,-6.256272912,2023-09-07 08:41:47.426000,,
7951,4246956,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"19-20 Hogan Place, Grand Canal Street Lower, D02X248, Dublin 2",800,BNP Paribas Real Estate,Robert Lloyd,BRANDED_AGENT,,,SI_666,Commercial,3750000,"€3,750,000",53.3405827,-6.2438092,2023-09-07 08:41:46.749000,,
7952,4084561,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"16 Herbert Street, Dublin 2",4219,Kelly Walsh,Jeremy Kelly,UNBRANDED_AGENT,,,SI_666,Commercial,1950000,"€1,950,000",53.335829482,-6.245073313,2023-09-07 08:31:33.739000,,
7953,5403613,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"unit 112 The Capel Building, Mary's Abbey, Dublin 7",396,Capel Abbey Property,Letting Department,BRANDED_AGENT,,,D1,Commercial,215000,"€215,000",53.34647229417607,-6.2691394043433775,2023-09-07 08:12:40.028000,,
7954,5339856,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 319 The Capel Building, Mary's Abbey, Dublin 7",396,Capel Abbey Property,Letting Department,BRANDED_AGENT,,,C2,Commercial,600000,"€600,000",53.34681346770395,-6.269061751489119,2023-09-07 08:12:40.027000,,
7955,5343703,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Office 405 The Capel Building, Dublin City Centre",329,North's Property,"James Stephenson M.Sc, MSCSI, MRICS.",BRANDED_AGENT,,,D2,Commercial,435000,"€435,000",53.3470804532742,-6.269079704891226,2023-09-07 08:00:09.800000,,
7956,5285971,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 204 Capel Buildings, Dublin 1",329,North's Property,"James Stephenson M.Sc, MSCSI, MRICS.",BRANDED_AGENT,,,E1,Commercial,215000,"€215,000",53.34704276144427,-6.269019022558524,2023-09-07 08:00:09.017000,,
7957,5290266,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"17 Merrion Square North, Dublin 2",681,Turley Property Advisors,Nick O Loughlin,BRANDED_AGENT,,,SI_666,Commercial,2700000,"€2,700,000",53.3405474,-6.2484001,2023-09-07 07:35:19.090000,,
7958,5279010,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"64 Lower Leeson Street, Dublin 2",2236,Galvin Property & Finance,James Galvin,BRANDED_AGENT,,,SI_666,Commercial,1300000,"€1,300,000",53.3336526,-6.2542423,2023-09-06 11:42:16.693000,,
7959,4625369,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 1 Harmony Court,  Harmony Row, Dublin 2",6982,Mervyn Feely & Associates,Mervyn Feely & Associates,BRANDED_AGENT,,,D1,Commercial,Price on Application,Price on Application,53.34182860984876,-6.243727854136068,2023-09-05 13:00:20.820000,,
7960,5389750,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Lower Drumcondra Road, Drumcondra, Dublin 9",9115,Casey Kennedy Estate Agents,Nick Hughes,BRANDED_AGENT,,,,Commercial,1200000,"€1,200,000",53.3620978,-6.2594416,2023-09-07 13:12:16.961000,,
7961,4664000,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"3 Molesworth Place, Dublin 2",12425,Lisney Commercial (Dublin),Conor Lennon,BRANDED_AGENT,,,E1,Commercial,Price on Application,Price on Application,53.340779825003,-6.2572183197588,2023-09-07 10:02:02.527000,,
7962,5378068,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"24-26 South Cumberland Street, Dublin 2",6962,JLL,Rosie Carey,BRANDED_AGENT,,,B2,Commercial,Price on Application,Price on Application,53.3421022,-6.2494143,2023-09-04 11:03:17.466000,,
7963,3721304,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Unit 1 Grand Canal Wharf, Grand Canal Dock, Dublin 4",6962,JLL,Conor Fitzpatrick,BRANDED_AGENT,,,E1,Commercial,Price on Application,Price on Application,53.34229055542815,-6.231255077930797,2023-09-04 11:03:16.654000,,
7964,3968074,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"6 Northbrook Road, Ranelagh, Dublin 6",2619,Savills Molesworth Street,Kate Healy,BRANDED_AGENT,,,SI_666,Commercial,Price on Application,Price on Application,53.3289348,-6.2544164,2023-09-01 10:13:47.753000,,
7965,4677459,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"14 Upper Mount Street, Dublin 2",12188,Browne Corrigan Chartered Surveyors,Robert Corrigan FSCSI FRICS,BRANDED_AGENT,,,SI_666,Commercial,Price on Application,Price on Application,53.3377191,-6.2459298,2023-08-31 10:32:42.068000,,
7966,5309314,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"4 Chancery Lane, Dublin 8",11165,Irish Office Space,Shane Bourke,BRANDED_AGENT,,,B2,Commercial,600000,"€600,000 or €55,800 per year",53.3414918,-6.2696048,2023-08-24 10:17:33.301000,,
7967,4600520,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"42 Westland Row, Dublin 2",2619,Savills Molesworth Street,Sean Ryan Mc Caffrey,BRANDED_AGENT,,,,Commercial,Price on Application,Price on Application,53.342773,-6.250098,2023-09-07 06:01:13.957000,,
7968,3989772,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"6 Northbrook Road, Ranelagh, Dublin 6",2619,Savills Molesworth Street,Conor Egan,BRANDED_AGENT,,,,Commercial,Price on Application,Price on Application,53.328964,-6.254347,2023-09-07 06:01:06.725000,,
7969,3745295,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.OFFICE_SPACE,"Block H East Point Business Park, Dublin 3",5079,HWBC,Patrick Campion,BRANDED_AGENT,,,D1,Commercial,Price on Application,Price on Application,53.358460690762115,-6.228266070943761,2023-08-23 14:01:52.558000,,
7970,5284737,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"72 Middle Abbey Street, Dublin 1",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,F,Commercial,1500000,"€1,500,000",53.3480716,-6.2605637,2023-09-07 14:39:53.458000,,
7971,4084581,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"10 Talbot Street, Dublin 1",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,D1,Commercial,1650000,"€1,650,000",53.350539474,-6.256275481,2023-09-07 14:39:52.863000,,
7972,5328734,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"Unit 3, Chancery Court, Bride Street, Dublin 8",1513,Bohan Hyland & Associates,Shane Hanevy [Senior Property Consultant],BRANDED_AGENT,,,E1,Commercial,300000,"€300,000 or €22,500 per year",53.341706433273714,-6.269653267067582,2023-09-07 14:41:12.656000,,
7973,3782401,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"55/56 Talbot Street, Dublin 1",11076,Capel Abbey Limited,Commercial Department,UNBRANDED_AGENT,,,E1,Commercial,1500000,"€1,500,000",53.3511624,-6.2508593,2023-09-07 14:39:52.862000,,
7974,4719362,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"10 Wexford Street, Dublin 2",12294,Sherry FitzGerald Commercial,Elizabeth O'Hara,UNBRANDED_AGENT,,,,Commercial,775000,"€775,000",53.337203,-6.26545,2023-09-07 15:08:43.812000,,
7975,4265759,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"93 Morehampton Road, Donnybrook, Dublin 4",12294,Sherry FitzGerald Commercial,Ross Harris,UNBRANDED_AGENT,,,,Commercial,1500000,"€1,500,000",53.324122,-6.240299,2023-09-07 15:08:30.791000,,
7976,4714500,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"2 Fairview Strand, Fairview, Dublin 3",5636,McCormick Estate Agents,Conor McCormick,UNBRANDED_AGENT,,,G,Commercial,Price on Application,Price on Application,53.36265473336758,-6.236956299857695,2023-09-07 14:09:59.696000,,
7977,5401142,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"22 Marino Mart, Fairview, Dublin 3",8836,DNG,Sam Staunton,BRANDED_AGENT,,,F,Commercial,700000,"€700,000",53.36442028243928,-6.230802279552506,2023-09-07 11:43:39.681000,,
7978,5331985,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"97 Francis Street, Dublin 8",8836,DNG,Ros Tierney,BRANDED_AGENT,,,E2,Commercial,475000,"€475,000",53.340436,-6.27433,2023-09-07 11:43:32.926000,,
7979,4642177,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"Unit 4 GPO Buildings, Henry Street, Dublin 1",3091,Colliers,Mervyn Ellis,BRANDED_AGENT,,,SI_666,Commercial,1500000,"€1,500,000",53.349562366995855,-6.2611104390790615,2023-09-07 08:46:00.627000,,
7980,3689030,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"Unit 4, Dargle House Custom House Square Mayor Street Lower IFSC Dublin 1, Dublin 1",10928,Acres.ie,Bryan Walsh & Ross O'Gorman,BRANDED_AGENT,,,B3,Commercial,,Price on Application or Rent Negotiable,53.34924554488896,-6.241775621219716,2023-09-07 08:22:23.035000,,
7981,4637086,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"Unit 4, Dargle House Custom House Square Mayor Street Lower IFSC Dublin 1, Dublin 1",10928,Acres.ie,Bryan Walsh & Ross O'Gorman,BRANDED_AGENT,,,B3,Commercial,Price on Application,Price on Application,53.34925705284303,-6.2422224771562185,2023-09-07 08:22:16.033000,,
7982,4680644,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"1-6 Windsor Mews, Fairview Avenue, D03D0D3, Fairview, Dublin 3",9917,DNG Fairview,Wayne O'Brien,BRANDED_AGENT,,,,Commercial,1800000,"€1,800,000",53.364229,-6.23693,2023-09-07 15:07:50.753000,,
7983,4502941,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"Unit 3, Mark's Alley West, off Francis Street, Dublin 8",10051,RELIANCE PROPERTY CONSULTANTS,Sunny M Fahim MIPAV MMCEPI,BRANDED_AGENT,,,D2,Commercial,300000,"€300,000",53.34027247397211,-6.27435435501755,2023-09-06 09:49:06.825000,,
7984,5389081,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"130 Baggot Street Lower, Dublin 2",6326,Cushman & Wakefield Dublin,Conor Niland,BRANDED_AGENT,,,SI_666,Commercial,2150000,"€2,150,000",53.3374014,-6.2513467,2023-09-05 08:24:45.392000,,
7985,5382144,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"79-80 Camden Street Lower, Saint Kevin's, Dublin 2",6326,Cushman & Wakefield Dublin,Caroline O'Connor,BRANDED_AGENT,,,F,Commercial,Price on Application,Price on Application,53.3356327,-6.2654771,2023-09-05 11:37:49.031000,,
7986,3674771,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"5   Lower Pembroke Street, Dublin 2",435,BFR Estates SCSI,John Barry,UNBRANDED_AGENT,,,SI_666,Commercial,2700000,"€2,700,000",53.3370611,-6.2521625,2023-09-04 11:00:52.681000,,
7987,4019947,Location.AMERICAN_COLLEGE_DUBLIN_DUBLIN,SearchType.COMMERCIAL_SALE,PropertyType.RETAIL_UNIT,"28 O'Connell Street Lower, Dublin 1",2619,Savills Molesworth Street,Stephen McCarthy,BRANDED_AGENT,,,,Commercial,3500000,"€3,500,000",53.350164,-6.259965,2023-09-07 06:01:08.706000,,
